Date,Open,High,Low,Close,Adj Close,Volume
2017-08-25,,,,,,
2017-08-26,,,,,,
2017-08-27,,,,,,
2017-08-28,,,,,,
2017-08-29,,,,,,
2017-08-30,,,,,,
2017-08-31,,,,,,
2017-09-01,,,,,,
2017-09-02,,,,,,
2017-09-03,,,,,,
2017-09-04,,,,,,
2017-09-05,,,,,,
2017-09-06,,,,,,
2017-09-07,,,,,,
2017-09-08,,,,,,
2017-09-09,,,,,,
2017-09-10,,,,,,
2017-09-11,,,,,,
2017-09-12,,,,,,
2017-09-13,,,,,,
2017-09-14,,,,,,
2017-09-15,,,,,,
2017-09-16,,,,,,
2017-09-17,,,,,,
2017-09-18,,,,,,
2017-09-19,,,,,,
2017-09-20,,,,,,
2017-09-21,,,,,,
2017-09-22,,,,,,
2017-09-23,,,,,,
2017-09-24,,,,,,
2017-09-25,,,,,,
2017-09-26,,,,,,
2017-09-27,,,,,,
2017-09-28,,,,,,
2017-09-29,,,,,,
2017-09-30,,,,,,
2017-10-01,,,,,,
2017-10-02,,,,,,
2017-10-03,,,,,,
2017-10-04,,,,,,
2017-10-05,,,,,,
2017-10-06,,,,,,
2017-10-07,,,,,,
2017-10-08,,,,,,
2017-10-09,,,,,,
2017-10-10,,,,,,
2017-10-11,,,,,,
2017-10-12,,,,,,
2017-10-13,,,,,,
2017-10-14,,,,,,
2017-10-15,,,,,,
2017-10-16,,,,,,
2017-10-17,,,,,,
2017-10-18,,,,,,
2017-10-19,,,,,,
2017-10-20,,,,,,
2017-10-21,,,,,,
2017-10-22,,,,,,
2017-10-23,,,,,,
2017-10-24,,,,,,
2017-10-25,,,,,,
2017-10-26,,,,,,
2017-10-27,0.40891900658607483,0.5718719959259033,0.4032920002937317,0.49705201387405396,0.49705201387405396,71509.0
2017-10-28,0.49772098660469055,0.5829640030860901,0.39795100688934326,0.47765401005744934,0.47765401005744934,68469.0
2017-10-29,0.4774239957332611,0.49185800552368164,0.43123701214790344,0.4558640122413635,0.4558640122413635,27956.0
2017-10-30,0.4538170099258423,0.5781220197677612,0.42357000708580017,0.5656229853630066,0.5656229853630066,21872.0
2017-10-31,0.5341529846191406,0.7641080021858215,0.5134999752044678,0.6856909990310669,0.6856909990310669,110856.0
2017-11-01,0.6655049920082092,1.2224700450897217,0.6617890000343323,1.0784800052642822,1.0784800052642822,241493.0
2017-11-02,1.0806599855422974,1.2362300157546997,0.8790709972381592,1.1705600023269653,1.1705600023269653,276079.0
2017-11-03,1.1751899719238281,1.354390025138855,0.9901229739189148,1.3500299453735352,1.3500299453735352,51630.0
2017-11-04,1.3479000329971313,1.4117399454116821,1.1528600454330444,1.4026299715042114,1.4026299715042114,55450.0
2017-11-05,1.2351399660110474,1.6059000492095947,1.2296500205993652,1.5763100385665894,1.5763100385665894,88533.0
2017-11-06,1.5928900241851807,2.0718700885772705,1.3919099569320679,1.7287800312042236,1.7287800312042236,348604.0
2017-11-07,1.7283600568771362,2.0117199420928955,0.7632020115852356,1.4149099588394165,1.4149099588394165,476528.0
2017-11-08,1.4129600524902344,1.4129600524902344,0.9716820120811462,1.3177000284194946,1.3177000284194946,126020.0
2017-11-09,1.3128600120544434,1.564039945602417,1.1616499423980713,1.2229399681091309,1.2229399681091309,88687.0
2017-11-10,1.2257100343704224,1.358929991722107,0.854839026927948,0.916496992111206,0.916496992111206,172543.0
2017-11-11,0.913627028465271,1.0527900457382202,0.731007993221283,1.0527900457382202,1.0527900457382202,87265.0
2017-11-12,1.05239999294281,1.1042900085449219,0.8009909987449646,1.0415600538253784,1.0415600538253784,63450.0
2017-11-13,1.0431300401687622,1.1182399988174438,0.9228079915046692,0.957364022731781,0.957364022731781,26403.0
2017-11-14,0.9581080079078674,1.1033400297164917,0.9053000211715698,1.063040018081665,1.063040018081665,35891.0
2017-11-15,1.063670039176941,1.089669942855835,0.9764170050621033,1.0028200149536133,1.0028200149536133,36237.0
2017-11-16,1.004699945449829,1.1216700077056885,0.9852709770202637,1.0387599468231201,1.0387599468231201,32679.0
2017-11-17,1.028190016746521,1.1126999855041504,0.8916789889335632,0.9753360152244568,0.9753360152244568,31044.0
2017-11-18,0.9738979935646057,1.129140019416809,0.8777499794960022,0.9784470200538635,0.9784470200538635,42698.0
2017-11-19,0.9698939919471741,1.119879961013794,0.9076820015907288,1.0042799711227417,1.0042799711227417,17206.0
2017-11-20,1.0035300254821777,1.1346900463104248,0.9197250008583069,0.9640740156173706,0.9640740156173706,37446.0
2017-11-21,0.9636880159378052,1.0595500469207764,0.8785849809646606,1.0548900365829468,1.0548900365829468,53901.0
2017-11-22,1.0568300485610962,1.0912400484085083,0.9463890194892883,1.0911600589752197,1.0911600589752197,29665.0
2017-11-23,1.0918400287628174,1.1426299810409546,0.9360290169715881,1.0136499404907227,1.0136499404907227,39386.0
2017-11-24,1.010010004043579,1.1148099899291992,0.9730209708213806,1.0978000164031982,1.0978000164031982,63073.0
2017-11-25,1.096709966659546,1.203410029411316,1.088420033454895,1.1919300556182861,1.1919300556182861,12393.0
2017-11-26,1.1265100240707397,1.1774100065231323,0.9591469764709473,1.0003600120544434,1.0003600120544434,52840.0
2017-11-27,1.000349998474121,1.6571799516677856,1.000349998474121,1.4469599723815918,1.4469599723815918,126392.0
2017-11-28,1.402269959449768,1.633870005607605,1.396090030670166,1.615399956703186,1.615399956703186,117213.0
2017-11-29,1.6296800374984741,1.735859990119934,1.087249994277954,1.101989984512329,1.101989984512329,90903.0
2017-11-30,1.1167999505996704,1.6301599740982056,1.1116700172424316,1.3548500537872314,1.3548500537872314,23448.0
2017-12-01,1.349429965019226,1.6495800018310547,1.2555500268936157,1.4603500366210938,1.4603500366210938,97184.0
2017-12-02,1.4596799612045288,1.6366599798202515,1.4584599733352661,1.6214100122451782,1.6214100122451782,25697.0
2017-12-03,1.622230052947998,1.6484400033950806,1.4321399927139282,1.5458999872207642,1.5458999872207642,37540.0
2017-12-04,1.5501199960708618,1.5920000076293945,1.1509599685668945,1.1572400331497192,1.1572400331497192,95589.0
2017-12-05,1.1585899591445923,1.6793700456619263,1.1585899591445923,1.5844000577926636,1.5844000577926636,62904.0
2017-12-06,1.584380030632019,1.8115400075912476,1.5704400539398193,1.7530699968338013,1.7530699968338013,216482.0
2017-12-07,1.7486599683761597,2.073620080947876,1.6418700218200684,1.8958799839019775,1.8958799839019775,199030.0
2017-12-08,1.784690022468567,1.8397300243377686,1.506060004234314,1.7801599502563477,1.7801599502563477,87177.0
2017-12-09,1.778249979019165,1.909409999847412,1.5899200439453125,1.876189947128296,1.876189947128296,68996.0
2017-12-10,1.882930040359497,1.933840036392212,1.612339973449707,1.7574299573898315,1.7574299573898315,83090.0
2017-12-11,1.7516499757766724,2.04613995552063,1.6856499910354614,1.9760799407958984,1.9760799407958984,76912.0
2017-12-12,1.9703999757766724,2.3531301021575928,1.895400047302246,2.109499931335449,2.109499931335449,162836.0
2017-12-13,2.1109700202941895,2.3062000274658203,1.8647899627685547,2.027139902114868,2.027139902114868,60799.0
2017-12-14,2.023560047149658,2.125230073928833,1.9221899509429932,2.023829936981201,2.023829936981201,35517.0
2017-12-15,2.0263800621032715,2.698319911956787,1.904189944267273,2.398629903793335,2.398629903793335,130752.0
2017-12-16,2.4023098945617676,3.2624900341033936,2.3676199913024902,2.60017991065979,2.60017991065979,209230.0
2017-12-17,2.6028099060058594,3.240910053253174,2.2532498836517334,2.8336899280548096,2.8336899280548096,219214.0
2017-12-18,2.826240062713623,3.541569948196411,1.5473599433898926,2.1590800285339355,2.1590800285339355,206304992.0
2017-12-19,2.1413700580596924,2.4424901008605957,2.044610023498535,2.137320041656494,2.137320041656494,52223100.0
2017-12-20,2.136810064315796,2.2096800804138184,1.8770300149917603,2.1627700328826904,2.1627700328826904,46317300.0
2017-12-21,2.159450054168701,2.9850800037384033,2.139940023422241,2.9101901054382324,2.9101901054382324,86107904.0
2017-12-22,2.9412500858306885,3.1311700344085693,1.974810004234314,2.728640079498291,2.728640079498291,55008500.0
2017-12-23,2.748349905014038,4.3850998878479,2.748349905014038,4.062860012054443,4.062860012054443,96608400.0
2017-12-24,4.124239921569824,4.337009906768799,3.2463700771331787,4.337009906768799,4.337009906768799,51895300.0
2017-12-25,4.396590232849121,7.0980000495910645,4.396590232849121,6.913449764251709,6.913449764251709,200710000.0
2017-12-26,6.990779876708984,7.337490081787109,4.972620010375977,6.179460048675537,6.179460048675537,217604992.0
2017-12-27,6.278250217437744,6.278250217437744,4.828289985656738,5.188270092010498,5.188270092010498,124386000.0
2017-12-28,5.127600193023682,6.044620037078857,4.43572998046875,5.794710159301758,5.794710159301758,143200992.0
2017-12-29,5.8371500968933105,6.036300182342529,5.19950008392334,5.5122599601745605,5.5122599601745605,72316600.0
2017-12-30,5.526350021362305,5.526350021362305,4.773230075836182,5.203849792480469,5.203849792480469,65365800.0
2017-12-31,5.180140018463135,5.505380153656006,5.022369861602783,5.353529930114746,5.353529930114746,62230900.0
2018-01-01,5.353370189666748,6.4314398765563965,4.976930141448975,6.156990051269531,6.156990051269531,103225000.0
2018-01-02,6.177080154418945,7.111110210418701,5.678369998931885,6.491230010986328,6.491230010986328,159428992.0
2018-01-03,6.4811201095581055,7.413269996643066,6.250850200653076,7.343070030212402,7.343070030212402,147000000.0
2018-01-04,7.400569915771484,8.079730033874512,6.7760701179504395,7.240419864654541,7.240419864654541,160103008.0
2018-01-05,7.305009841918945,7.885739803314209,6.366219997406006,6.841410160064697,6.841410160064697,161902000.0
2018-01-06,6.888150215148926,7.93563985824585,6.763120174407959,7.761809825897217,7.761809825897217,149783008.0
2018-01-07,7.785880088806152,10.501299858093262,7.756189823150635,9.918049812316895,9.918049812316895,283777984.0
2018-01-08,9.855589866638184,11.27750015258789,8.870209693908691,10.413100242614746,10.413100242614746,227863008.0
2018-01-09,10.377099990844727,12.638699531555176,10.344400405883789,12.188400268554688,12.188400268554688,259024000.0
2018-01-10,12.271599769592285,12.328900337219238,10.309900283813477,11.043600082397461,11.043600082397461,151608992.0
2018-01-11,11.066200256347656,11.677599906921387,7.75600004196167,9.1983003616333,9.1983003616333,200895008.0
2018-01-12,9.196290016174316,10.349499702453613,8.656709671020508,9.962189674377441,9.962189674377441,114801000.0
2018-01-13,9.920209884643555,10.418499946594238,9.414290428161621,9.924790382385254,9.924790382385254,107243000.0
2018-01-14,9.913399696350098,10.833200454711914,9.470849990844727,10.588500022888184,10.588500022888184,106777000.0
2018-01-15,10.60770034790039,10.783300399780273,9.48661994934082,9.874019622802734,9.874019622802734,95147400.0
2018-01-16,9.893340110778809,9.90800952911377,5.818789958953857,7.510469913482666,7.510469913482666,113491000.0
2018-01-17,7.450469970703125,8.121190071105957,4.9923200607299805,7.469419956207275,7.469419956207275,106760000.0
2018-01-18,7.504030227661133,8.701620101928711,6.949319839477539,7.932690143585205,7.932690143585205,91459000.0
2018-01-19,7.855519771575928,8.774970054626465,7.3794097900390625,8.430109977722168,8.430109977722168,77194800.0
2018-01-20,8.53518009185791,10.675999641418457,8.53518009185791,10.331100463867188,10.331100463867188,118950000.0
2018-01-21,10.287599563598633,10.329500198364258,8.3756103515625,8.881999969482422,8.881999969482422,79298200.0
2018-01-22,9.019100189208984,9.304889678955078,7.375629901885986,8.157719612121582,8.157719612121582,85710096.0
2018-01-23,8.123259544372559,8.732819557189941,7.184629917144775,8.115900039672852,8.115900039672852,87696600.0
2018-01-24,8.103150367736816,9.298830032348633,7.509900093078613,8.336319923400879,8.336319923400879,184779008.0
2018-01-25,8.376319885253906,8.731149673461914,7.650690078735352,7.84004020690918,7.84004020690918,84307600.0
2018-01-26,7.820469856262207,8.099479675292969,6.944479942321777,7.9411301612854,7.9411301612854,65230500.0
2018-01-27,7.925849914550781,8.0656099319458,7.669370174407959,7.863709926605225,7.863709926605225,42756600.0
2018-01-28,7.93943977355957,9.63068962097168,7.912360191345215,9.411430358886719,9.411430358886719,154715008.0
2018-01-29,9.426460266113281,9.626540184020996,8.621139526367188,9.467650413513184,9.467650413513184,120820000.0
2018-01-30,9.516929626464844,10.075900077819824,7.942999839782715,8.268830299377441,8.268830299377441,205956992.0
2018-01-31,8.265029907226562,8.820549964904785,7.154009819030762,7.684299945831299,7.684299945831299,178996992.0
2018-02-01,7.719150066375732,7.751399993896484,5.4322099685668945,6.092889785766602,6.092889785766602,128136000.0
2018-02-02,6.084539890289307,6.084539890289307,3.76921010017395,5.30348014831543,5.30348014831543,94399400.0
2018-02-03,5.301300048828125,5.962170124053955,4.706860065460205,5.4320597648620605,5.4320597648620605,47213900.0
2018-02-04,5.441299915313721,5.475069999694824,4.028299808502197,4.35575008392334,4.35575008392334,54855100.0
2018-02-05,4.272950172424316,4.347869873046875,2.58161997795105,3.076359987258911,3.076359987258911,83113104.0
2018-02-06,3.0824100971221924,4.704100131988525,2.4022200107574463,4.411600112915039,4.411600112915039,163330000.0
2018-02-07,4.383430004119873,4.843689918518066,3.7395401000976562,3.8110499382019043,3.8110499382019043,90748200.0
2018-02-08,3.8227899074554443,4.497570037841797,3.8227899074554443,4.33390998840332,4.33390998840332,99461296.0
2018-02-09,4.34522008895874,4.5831499099731445,4.1043500900268555,4.573919773101807,4.573919773101807,10375600.0
2018-02-10,4.574029922485352,4.7122697830200195,3.7764499187469482,4.086559772491455,4.086559772491455,57370900.0
2018-02-11,4.042389869689941,4.145510196685791,3.423110008239746,3.8029000759124756,3.8029000759124756,55951900.0
2018-02-12,3.857300043106079,4.484670162200928,3.857300043106079,4.248069763183594,4.248069763183594,51677700.0
2018-02-13,4.24576997756958,4.316490173339844,3.864150047302246,3.9370999336242676,3.9370999336242676,35776400.0
2018-02-14,3.9136099815368652,4.520359992980957,3.89421010017395,4.4239301681518555,4.4239301681518555,46688800.0
2018-02-15,4.4374799728393555,4.877739906311035,4.308509826660156,4.860569953918457,4.860569953918457,57393200.0
2018-02-16,4.816219806671143,4.966720104217529,4.500679969787598,4.853799819946289,4.853799819946289,41488100.0
2018-02-17,4.8941497802734375,5.783820152282715,4.821979999542236,5.386819839477539,5.386819839477539,97824896.0
2018-02-18,5.403779983520508,5.403779983520508,4.61752986907959,4.7149200439453125,4.7149200439453125,48768400.0
2018-02-19,4.690340042114258,4.94064998626709,4.67519998550415,4.806250095367432,4.806250095367432,35274700.0
2018-02-20,4.800189971923828,4.842010021209717,4.12244987487793,4.156670093536377,4.156670093536377,52935400.0
2018-02-21,4.186110019683838,4.572559833526611,3.889159917831421,4.016409873962402,4.016409873962402,49737300.0
2018-02-22,4.003900051116943,4.341249942779541,3.6594600677490234,3.756190061569214,3.756190061569214,35044500.0
2018-02-23,3.7559399604797363,4.203660011291504,3.6353600025177,3.9504599571228027,3.9504599571228027,29152600.0
2018-02-24,3.9440500736236572,4.102670192718506,3.619960069656372,3.832859992980957,3.832859992980957,18201100.0
2018-02-25,3.8221099376678467,3.913530111312866,3.642240047454834,3.869119882583618,3.869119882583618,20438700.0
2018-02-26,3.8728199005126953,4.254899978637695,3.8301000595092773,3.9960899353027344,3.9960899353027344,57012300.0
2018-02-27,4.028329849243164,4.09512996673584,3.8945798873901367,4.026509761810303,4.026509761810303,23394200.0
2018-02-28,4.023719787597656,4.023719787597656,3.54502010345459,3.550960063934326,3.550960063934326,28413100.0
2018-03-01,3.547329902648926,3.8640599250793457,3.502500057220459,3.814579963684082,3.814579963684082,20427300.0
2018-03-02,3.8107399940490723,3.8788299560546875,3.5922200679779053,3.7131199836730957,3.7131199836730957,19446700.0
2018-03-03,3.710700035095215,3.8818299770355225,3.6132900714874268,3.6645100116729736,3.6645100116729736,17486200.0
2018-03-04,3.6588199138641357,3.7502601146698,3.51990008354187,3.6448099613189697,3.6448099613189697,16649900.0
2018-03-05,3.640589952468872,3.6712300777435303,3.540950059890747,3.5850300788879395,3.5850300788879395,16088900.0
2018-03-06,3.5609099864959717,3.5932199954986572,3.264810085296631,3.4190900325775146,3.4190900325775146,28737100.0
2018-03-07,3.413909912109375,3.4676499366760254,2.681960105895996,3.002310037612915,3.002310037612915,33020700.0
2018-03-08,2.998699903488159,3.0742099285125732,2.6032400131225586,2.6119799613952637,2.6119799613952637,18798000.0
2018-03-09,2.5860300064086914,2.7262799739837646,2.204210042953491,2.7155001163482666,2.7155001163482666,19856200.0
2018-03-10,2.677150011062622,2.8310599327087402,2.4330101013183594,2.4734199047088623,2.4734199047088623,12162200.0
2018-03-11,2.47189998626709,2.8173298835754395,2.3682100772857666,2.77593994140625,2.77593994140625,9918750.0
2018-03-12,2.7685999870300293,2.8644299507141113,2.5418601036071777,2.639549970626831,2.639549970626831,15110200.0
2018-03-13,2.6246700286865234,2.93789005279541,2.5941898822784424,2.8800899982452393,2.8800899982452393,37901500.0
2018-03-14,2.9011900424957275,3.143160104751587,2.280100107192993,2.3778700828552246,2.3778700828552246,55190300.0
2018-03-15,2.3778300285339355,2.4330899715423584,2.1630001068115234,2.2711501121520996,2.2711501121520996,31307700.0
2018-03-16,2.270519971847534,2.393209934234619,2.1606900691986084,2.2504100799560547,2.2504100799560547,24701000.0
2018-03-17,2.2485098838806152,2.2485098838806152,1.8915400505065918,1.9565399885177612,1.9565399885177612,25180000.0
2018-03-18,1.9451099634170532,2.103300094604492,1.593000054359436,2.065969944000244,2.065969944000244,35447300.0
2018-03-19,2.0861101150512695,2.3507299423217773,1.9691699743270874,2.3507299423217773,2.3507299423217773,39146200.0
2018-03-20,2.3757901191711426,2.738460063934326,2.137079954147339,2.6151700019836426,2.6151700019836426,48542400.0
2018-03-21,2.6685400009155273,3.7016799449920654,2.619309902191162,3.473059892654419,3.473059892654419,235402000.0
2018-03-22,3.4781200885772705,3.9856600761413574,3.279279947280884,3.5850799083709717,3.5850799083709717,132270000.0
2018-03-23,3.585629940032959,4.216740131378174,3.077739953994751,4.056560039520264,4.056560039520264,598299008.0
2018-03-24,4.041790008544922,4.1867899894714355,3.624389886856079,3.635190010070801,3.635190010070801,153999008.0
2018-03-25,3.5603199005126953,3.6752400398254395,3.3945600986480713,3.51203989982605,3.51203989982605,112771000.0
2018-03-26,3.516550064086914,3.5343899726867676,2.8645501136779785,3.0568299293518066,3.0568299293518066,113860000.0
2018-03-27,3.046880006790161,3.082900047302246,2.7456400394439697,2.8393900394439697,2.8393900394439697,100465000.0
2018-03-28,2.8255600929260254,2.992889881134033,2.7952098846435547,2.8466498851776123,2.8466498851776123,69542800.0
2018-03-29,2.8458099365234375,2.867000102996826,2.321470022201538,2.3317999839782715,2.3317999839782715,83604096.0
2018-03-30,2.3398098945617676,2.4709699153900146,2.1505799293518066,2.278170108795166,2.278170108795166,87909800.0
2018-03-31,2.278369903564453,2.3804900646209717,2.1831700801849365,2.20661997795105,2.20661997795105,48282500.0
2018-04-01,2.2090001106262207,2.2255699634552,1.8973000049591064,2.057650089263916,2.057650089263916,46232600.0
2018-04-02,2.0599300861358643,2.1725199222564697,2.0160000324249268,2.120569944381714,2.120569944381714,40586500.0
2018-04-03,2.1201300621032715,2.329859972000122,2.0977399349212646,2.3244199752807617,2.3244199752807617,50196300.0
2018-04-04,2.3127501010894775,2.325700044631958,2.0378499031066895,2.055299997329712,2.055299997329712,35026400.0
2018-04-05,2.0580201148986816,2.0580201148986816,1.8973599672317505,1.9644399881362915,1.9644399881362915,36758700.0
2018-04-06,1.9563699960708618,1.9788800477981567,1.8295999765396118,1.8940199613571167,1.8940199613571167,31609000.0
2018-04-07,1.8935600519180298,2.152829885482788,1.8849300146102905,2.041759967803955,2.041759967803955,66868800.0
2018-04-08,2.048490047454834,2.100100040435791,2.0310099124908447,2.069819927215576,2.069819927215576,38454700.0
2018-04-09,2.0725600719451904,2.1706299781799316,1.9478299617767334,2.0105199813842773,2.0105199813842773,49826500.0
2018-04-10,2.0118401050567627,2.149669885635376,1.9549200534820557,2.1068899631500244,2.1068899631500244,45542800.0
2018-04-11,2.11542010307312,2.319540023803711,2.0829999446868896,2.241349935531616,2.241349935531616,69454400.0
2018-04-12,2.227410078048706,2.582319974899292,2.2097699642181396,2.5613598823547363,2.5613598823547363,103899000.0
2018-04-13,2.5688400268554688,2.702430009841919,2.441800117492676,2.4760100841522217,2.4760100841522217,63496900.0
2018-04-14,2.4687700271606445,2.5886900424957275,2.4557900428771973,2.513540029525757,2.513540029525757,25272700.0
2018-04-15,2.524590015411377,2.762860059738159,2.4822399616241455,2.748689889907837,2.748689889907837,42291900.0
2018-04-16,2.7586300373077393,2.8391499519348145,2.642509937286377,2.8267300128936768,2.8267300128936768,80271504.0
2018-04-17,2.8297600746154785,2.892199993133545,2.756119966506958,2.792030096054077,2.792030096054077,37985200.0
2018-04-18,2.7901599407196045,3.2177300453186035,2.7888500690460205,3.1752400398254395,3.1752400398254395,61234200.0
2018-04-19,3.178100109100342,3.3381800651550293,3.105210065841675,3.287179946899414,3.287179946899414,63456600.0
2018-04-20,3.2964301109313965,3.564389944076538,3.1290299892425537,3.500659942626953,3.500659942626953,70875200.0
2018-04-21,3.4960999488830566,3.6195499897003174,3.1876800060272217,3.470439910888672,3.470439910888672,57491800.0
2018-04-22,3.452889919281006,3.525710105895996,3.351219892501831,3.4500300884246826,3.4500300884246826,35982800.0
2018-04-23,3.4479000568389893,3.851030111312866,3.441149950027466,3.8438799381256104,3.8438799381256104,82369600.0
2018-04-24,3.839279890060425,4.335750102996826,3.8155100345611572,4.29817008972168,4.29817008972168,187056992.0
2018-04-25,4.2753801345825195,4.387919902801514,3.569960117340088,3.7116899490356445,3.7116899490356445,124581000.0
2018-04-26,3.7253100872039795,4.3042402267456055,3.5869300365448,4.290130138397217,4.290130138397217,80946096.0
2018-04-27,4.292439937591553,4.7953200340271,4.127349853515625,4.304049968719482,4.304049968719482,184250000.0
2018-04-28,4.30210018157959,4.896989822387695,4.30210018157959,4.834959983825684,4.834959983825684,130961000.0
2018-04-29,4.831180095672607,4.874859809875488,4.401700019836426,4.7053399085998535,4.7053399085998535,110776000.0
2018-04-30,4.688240051269531,4.688240051269531,4.258580207824707,4.339630126953125,4.339630126953125,94284096.0
2018-05-01,4.3361101150512695,4.432000160217285,4.011519908905029,4.409800052642822,4.409800052642822,66976200.0
2018-05-02,4.3872599601745605,4.412680149078369,4.290559768676758,4.374529838562012,4.374529838562012,46918400.0
2018-05-03,4.372879981994629,4.594019889831543,4.338119983673096,4.396699905395508,4.396699905395508,85571696.0
2018-05-04,4.4067702293396,4.565509796142578,4.1860198974609375,4.560850143432617,4.560850143432617,73150400.0
2018-05-05,4.542550086975098,4.542550086975098,4.369369983673096,4.42041015625,4.42041015625,45955200.0
2018-05-06,4.413440227508545,4.429190158843994,4.094409942626953,4.269020080566406,4.269020080566406,35434400.0
2018-05-07,4.260650157928467,4.3341498374938965,3.9583799839019775,4.275519847869873,4.275519847869873,40395400.0
2018-05-08,4.294000148773193,4.4923200607299805,4.11814022064209,4.457240104675293,4.457240104675293,54016300.0
2018-05-09,4.413819789886475,4.413819789886475,4.097300052642822,4.214310169219971,4.214310169219971,40110400.0
2018-05-10,4.2063798904418945,4.314010143280029,3.8523800373077393,3.8705499172210693,3.8705499172210693,37495800.0
2018-05-11,3.8637399673461914,4.42165994644165,3.4513399600982666,4.113749980926514,4.113749980926514,236936992.0
2018-05-12,4.155479907989502,4.216489791870117,3.6461799144744873,3.9362599849700928,3.9362599849700928,96616400.0
2018-05-13,3.9409101009368896,4.182219982147217,3.8507299423217773,4.077610015869141,4.077610015869141,46177800.0
2018-05-14,4.076869964599609,4.1078200340271,3.8052499294281006,4.007259845733643,4.007259845733643,52261900.0
2018-05-15,4.03957986831665,4.431039810180664,3.9891300201416016,4.012909889221191,4.012909889221191,108231000.0
2018-05-16,4.005370140075684,4.017159938812256,3.6854500770568848,3.8430800437927246,3.8430800437927246,45163000.0
2018-05-17,3.8470299243927,3.9353699684143066,3.522429943084717,3.562959909439087,3.562959909439087,36797300.0
2018-05-18,3.5675599575042725,3.636850118637085,3.422379970550537,3.632689952850342,3.632689952850342,32009200.0
2018-05-19,3.6343700885772705,3.6409900188446045,3.492449998855591,3.530329942703247,3.530329942703247,20808400.0
2018-05-20,3.536180019378662,3.705549955368042,3.4909400939941406,3.6396100521087646,3.6396100521087646,24386700.0
2018-05-21,3.639899969100952,3.649899959564209,3.4299299716949463,3.482909917831421,3.482909917831421,24410000.0
2018-05-22,3.481260061264038,3.494489908218384,3.0424399375915527,3.069380044937134,3.069380044937134,32143500.0
2018-05-23,3.071810007095337,3.106290102005005,2.6558499336242676,2.693010091781616,2.693010091781616,39825300.0
2018-05-24,2.6944499015808105,2.8538100719451904,2.55679988861084,2.824810028076172,2.824810028076172,32746800.0
2018-05-25,2.834709882736206,2.843290090560913,2.6194300651550293,2.667030096054077,2.667030096054077,19931000.0
2018-05-26,2.6597399711608887,2.7726900577545166,2.6099300384521484,2.6099300384521484,2.6099300384521484,16186100.0
2018-05-27,2.6125600337982178,2.6125600337982178,2.4712400436401367,2.5165200233459473,2.5165200233459473,31561200.0
2018-05-28,2.5206000804901123,2.5378599166870117,2.2009599208831787,2.2079999446868896,2.2079999446868896,41994900.0
2018-05-29,2.2061500549316406,2.6932098865509033,2.2033801078796387,2.6160500049591064,2.6160500049591064,66451400.0
2018-05-30,2.619570016860962,2.8172500133514404,2.5419299602508545,2.6787400245666504,2.6787400245666504,61928800.0
2018-05-31,2.660599946975708,2.8480000495910645,2.605520009994507,2.772599935531616,2.772599935531616,51880600.0
2018-06-01,2.7832601070404053,2.8173201084136963,2.660949945449829,2.7236599922180176,2.7236599922180176,48660500.0
2018-06-02,2.7215499877929688,2.8406898975372314,2.6796200275421143,2.7842600345611572,2.7842600345611572,34864300.0
2018-06-03,2.782949924468994,2.9000399112701416,2.7685298919677734,2.817929983139038,2.817929983139038,32290100.0
2018-06-04,2.8334200382232666,2.872879981994629,2.6041100025177,2.6526501178741455,2.6526501178741455,35168300.0
2018-06-05,2.655679941177368,2.7308099269866943,2.5410499572753906,2.693160057067871,2.693160057067871,29884200.0
2018-06-06,2.691770076751709,2.6958301067352295,2.604379892349243,2.667710065841675,2.667710065841675,22381700.0
2018-06-07,2.6691999435424805,2.7164599895477295,2.5973100662231445,2.6007800102233887,2.6007800102233887,22732300.0
2018-06-08,2.6037399768829346,2.63565993309021,2.5263800621032715,2.603369951248169,2.603369951248169,30972400.0
2018-06-09,2.601870059967041,2.606100082397461,2.4656898975372314,2.4656898975372314,2.4656898975372314,28835500.0
