Date,Open,High,Low,Close,Adj Close,Volume
2017-08-18,0.20555800199508667,0.3502599895000458,0.20555800199508667,0.2933869957923889,0.2933869957923889,12793800.0
2017-08-19,0.2945779860019684,0.5437279939651489,0.2843570113182068,0.478767991065979,0.478767991065979,52677500.0
2017-08-20,0.4712960124015808,0.47526198625564575,0.4034090042114258,0.4242649972438812,0.4242649972438812,16016500.0
2017-08-21,0.42227301001548767,0.4436799883842468,0.3277420103549957,0.35150301456451416,0.35150301456451416,15013800.0
2017-08-22,0.3515470027923584,0.37557700276374817,0.3158310055732727,0.36450499296188354,0.36450499296188354,8045240.0
2017-08-23,0.3640100061893463,0.41087400913238525,0.3640100061893463,0.3866730034351349,0.3866730034351349,8663860.0
2017-08-24,0.3827050030231476,0.392536997795105,0.3721340000629425,0.38530999422073364,0.38530999422073364,6227850.0
2017-08-25,0.38743099570274353,0.39447900652885437,0.34585100412368774,0.36160901188850403,0.36160901188850403,6146620.0
2017-08-26,0.3620220124721527,0.37772199511528015,0.3243280053138733,0.3558430075645447,0.3558430075645447,10377400.0
2017-08-27,0.35480600595474243,0.356997013092041,0.3338310122489929,0.3515230119228363,0.3515230119228363,4536030.0
2017-08-28,0.35245901346206665,0.3548229932785034,0.3236199915409088,0.3437129855155945,0.3437129855155945,6639910.0
2017-08-29,0.3411009907722473,0.3724690079689026,0.3411009907722473,0.35957100987434387,0.35957100987434387,6321130.0
2017-08-30,0.3611060082912445,0.3642660081386566,0.3305099904537201,0.331930011510849,0.331930011510849,5733410.0
2017-08-31,0.33096998929977417,0.37450000643730164,0.3239760100841522,0.3698520064353943,0.3698520064353943,6919520.0
2017-09-01,0.37277698516845703,0.4021739959716797,0.36110401153564453,0.38575100898742676,0.38575100898742676,9229510.0
2017-09-02,0.38453999161720276,0.3913410007953644,0.30390799045562744,0.3058770000934601,0.3058770000934601,6092920.0
2017-09-03,0.30751800537109375,0.3281700015068054,0.2834489941596985,0.2879149913787842,0.2879149913787842,4038540.0
2017-09-04,0.2859170138835907,0.28699401021003723,0.21017099916934967,0.2373560070991516,0.2373560070991516,10708700.0
2017-09-05,0.23648400604724884,0.24732500314712524,0.2033880054950714,0.24064600467681885,0.24064600467681885,5406050.0
2017-09-06,0.2365349978208542,0.2583029866218567,0.235835999250412,0.2545450031757355,0.2545450031757355,3987820.0
2017-09-07,0.25644999742507935,0.3319230079650879,0.2545050084590912,0.3089669942855835,0.3089669942855835,8513980.0
2017-09-08,0.30970498919487,0.3132700026035309,0.23748299479484558,0.259443998336792,0.259443998336792,5590490.0
2017-09-09,0.25842198729515076,0.25915399193763733,0.2401220053434372,0.2571119964122772,0.2571119964122772,1972250.0
2017-09-10,0.2581239938735962,0.2581239938735962,0.2318899929523468,0.24654999375343323,0.24654999375343323,2159810.0
2017-09-11,0.2468390017747879,0.27526599168777466,0.23653599619865417,0.27522599697113037,0.27522599697113037,4856890.0
2017-09-12,0.27540498971939087,0.2895070016384125,0.25130900740623474,0.2555980086326599,0.2555980086326599,3791170.0
2017-09-13,0.25703099370002747,0.25791099667549133,0.21213500201702118,0.2233469933271408,0.2233469933271408,3405890.0
2017-09-14,0.22340799868106842,0.22870700061321259,0.17500999569892883,0.17500999569892883,0.17500999569892883,3056000.0
2017-09-15,0.17644700407981873,0.216716006398201,0.15642400085926056,0.20529299974441528,0.20529299974441528,3595670.0
2017-09-16,0.20881600677967072,0.2139890044927597,0.19569799304008484,0.20966599881649017,0.20966599881649017,1383050.0
2017-09-17,0.20985999703407288,0.21593999862670898,0.19146600365638733,0.20702099800109863,0.20702099800109863,986802.0
2017-09-18,0.2082200050354004,0.23852799832820892,0.2081650048494339,0.23036900162696838,0.23036900162696838,1865790.0
2017-09-19,0.23106299340724945,0.23152999579906464,0.20329700410366058,0.20461499691009521,0.20461499691009521,2320980.0
2017-09-20,0.2034430056810379,0.21043500304222107,0.19908800721168518,0.2013469934463501,0.2013469934463501,1849880.0
2017-09-21,0.2002899944782257,0.20603199303150177,0.17541299760341644,0.17818599939346313,0.17818599939346313,1657700.0
2017-09-22,0.1769620031118393,0.1873210072517395,0.1717430055141449,0.1837420016527176,0.1837420016527176,1561690.0
2017-09-23,0.18264299631118774,0.19047600030899048,0.1803469955921173,0.18793800473213196,0.18793800473213196,931322.0
2017-09-24,0.18783800303936005,0.1908169984817505,0.17541299760341644,0.17737999558448792,0.17737999558448792,1091020.0
2017-09-25,0.17733600735664368,0.20059800148010254,0.17488700151443481,0.19484800100326538,0.19484800100326538,1820160.0
2017-09-26,0.19508500397205353,0.19986000657081604,0.1891070008277893,0.19648900628089905,0.19648900628089905,1508980.0
2017-09-27,0.1957480013370514,0.2334049940109253,0.1950490027666092,0.2327049970626831,0.2327049970626831,2398430.0
2017-09-28,0.2314479947090149,0.23856200277805328,0.21511200070381165,0.21678799390792847,0.21678799390792847,1822680.0
2017-09-29,0.2166309952735901,0.21861900389194489,0.20276600122451782,0.21051999926567078,0.21051999926567078,1278350.0
2017-09-30,0.21080200374126434,0.2221509963274002,0.21024900674819946,0.2174150049686432,0.2174150049686432,1214660.0
2017-10-01,0.21800899505615234,0.21880599856376648,0.20894299447536469,0.21513999998569489,0.21513999998569489,1439060.0
2017-10-02,0.21375399827957153,0.2168930023908615,0.20108899474143982,0.20190300047397614,0.20190300047397614,1622300.0
2017-10-03,0.20257499814033508,0.2047789990901947,0.1860480010509491,0.19481199979782104,0.19481199979782104,1387310.0
2017-10-04,0.19531400501728058,0.20331700146198273,0.18354099988937378,0.1840510070323944,0.1840510070323944,1186820.0
2017-10-05,0.18448799848556519,0.18740899860858917,0.17846199870109558,0.17924900352954865,0.17924900352954865,1225480.0
2017-10-06,0.17918899655342102,0.20266200602054596,0.1788879930973053,0.19948099553585052,0.19948099553585052,1405650.0
2017-10-07,0.2000260055065155,0.20799900591373444,0.18672999739646912,0.18775899708271027,0.18775899708271027,1452270.0
2017-10-08,0.18846599757671356,0.20462599396705627,0.18450400233268738,0.18463200330734253,0.18463200330734253,2114590.0
2017-10-09,0.18572300672531128,0.19062699377536774,0.17627699673175812,0.18620799481868744,0.18620799481868744,2011230.0
2017-10-10,0.1850689947605133,0.21092399954795837,0.18401700258255005,0.19796299934387207,0.19796299934387207,2236690.0
2017-10-11,0.19806000590324402,0.2060219943523407,0.19615699350833893,0.2023790031671524,0.2023790031671524,1387800.0
2017-10-12,0.20261700451374054,0.20489799976348877,0.1841070055961609,0.1857520043849945,0.1857520043849945,2430370.0
2017-10-13,0.186599999666214,0.2075829952955246,0.17941699922084808,0.19972799718379974,0.19972799718379974,3289010.0
2017-10-14,0.1995300054550171,0.1995300054550171,0.18989400565624237,0.1968729943037033,0.1968729943037033,1475560.0
2017-10-15,0.19747500121593475,0.2034440040588379,0.18370799720287323,0.1976349949836731,0.1976349949836731,1902990.0
2017-10-16,0.19791899621486664,0.20306600630283356,0.1876160055398941,0.2008409947156906,0.2008409947156906,1811900.0
2017-10-17,0.20107699930667877,0.22783499956130981,0.19112199544906616,0.22123199701309204,0.22123199701309204,3121300.0
2017-10-18,0.21982300281524658,0.22780199348926544,0.19585800170898438,0.21938399970531464,0.21938399970531464,2958100.0
2017-10-19,0.21978099644184113,0.23018400371074677,0.21446700394153595,0.2256699949502945,0.2256699949502945,2571520.0
2017-10-20,0.2258010059595108,0.23014399409294128,0.21154600381851196,0.21154600381851196,0.21154600381851196,2541670.0
2017-10-21,0.21113499999046326,0.21469299495220184,0.19701099395751953,0.20343799889087677,0.20343799889087677,1422100.0
2017-10-22,0.20378699898719788,0.20587199926376343,0.198511004447937,0.20458899438381195,0.20458899438381195,1191490.0
2017-10-23,0.20445500314235687,0.20563200116157532,0.1875009983778,0.19088700413703918,0.19088700413703918,1335730.0
2017-10-24,0.1911740005016327,0.21054300665855408,0.18782800436019897,0.20200400054454803,0.20200400054454803,2032440.0
2017-10-25,0.2026289999485016,0.20501500368118286,0.19351600110530853,0.19832900166511536,0.19832900166511536,1304420.0
2017-10-26,0.1983650028705597,0.20570699870586395,0.19307300448417664,0.19648399949073792,0.19648399949073792,1120820.0
2017-10-27,0.1966949999332428,0.19780899584293365,0.18830500543117523,0.19169799983501434,0.19169799983501434,996475.0
2017-10-28,0.19209299981594086,0.19436299800872803,0.18744200468063354,0.19366499781608582,0.19366499781608582,704645.0
2017-10-29,0.1935420036315918,0.20589999854564667,0.18902599811553955,0.19428899884223938,0.19428899884223938,1779990.0
2017-10-30,0.1933789998292923,0.19850300252437592,0.18585999310016632,0.18821600079536438,0.18821600079536438,1000210.0
2017-10-31,0.18806999921798706,0.18936899304389954,0.17330500483512878,0.17330500483512878,0.17330500483512878,1317130.0
2017-11-01,0.17344599962234497,0.20375600457191467,0.1710280030965805,0.1712460070848465,0.1712460070848465,3460160.0
2017-11-02,0.16978900134563446,0.17641599476337433,0.160630002617836,0.17080600559711456,0.17080600559711456,2259920.0
2017-11-03,0.1707250028848648,0.18006600439548492,0.1704310029745102,0.17937299609184265,0.17937299609184265,1810580.0
2017-11-04,0.17925100028514862,0.1915079951286316,0.17572399973869324,0.1829870045185089,0.1829870045185089,1422630.0
2017-11-05,0.18266500532627106,0.18495400249958038,0.17358599603176117,0.17502300441265106,0.17502300441265106,961217.0
2017-11-06,0.1758590042591095,0.185480996966362,0.17344599962234497,0.17888399958610535,0.17888399958610535,1117140.0
2017-11-07,0.17855800688266754,0.2013549953699112,0.17752699553966522,0.2011989951133728,0.2011989951133728,1935910.0
2017-11-08,0.20081700384616852,0.2239769995212555,0.19892199337482452,0.2190130054950714,0.2190130054950714,2697240.0
2017-11-09,0.21928200125694275,0.24511900544166565,0.21518899500370026,0.23055000603199005,0.23055000603199005,2661470.0
2017-11-10,0.2314240038394928,0.23752599954605103,0.19316299259662628,0.19721999764442444,0.19721999764442444,2364530.0
2017-11-11,0.19634899497032166,0.2091210037469864,0.1950249969959259,0.19716200232505798,0.19716200232505798,1488260.0
2017-11-12,0.19483399391174316,0.1973849982023239,0.16847500205039978,0.18790000677108765,0.18790000677108765,2260040.0
2017-11-13,0.1867460012435913,0.20493300259113312,0.1867460012435913,0.1968500018119812,0.1968500018119812,2135670.0
2017-11-14,0.1940539926290512,0.20262600481510162,0.1894329935312271,0.1992579996585846,0.1992579996585846,1370970.0
2017-11-15,0.19951499998569489,0.20630000531673431,0.1955370008945465,0.1977739930152893,0.1977739930152893,1815630.0
2017-11-16,0.19847999513149261,0.200205996632576,0.18827800452709198,0.19009800255298615,0.19009800255298615,2103460.0
2017-11-17,0.19075800478458405,0.19255900382995605,0.18220899999141693,0.18312400579452515,0.18312400579452515,1520350.0
2017-11-18,0.18586499989032745,0.20850799977779388,0.1831350028514862,0.204693004488945,0.204693004488945,2419170.0
2017-11-19,0.2049040049314499,0.2059510052204132,0.1957540065050125,0.1970919966697693,0.1970919966697693,1561090.0
2017-11-20,0.1978989988565445,0.2036380022764206,0.19591599702835083,0.20115900039672852,0.20115900039672852,1806100.0
2017-11-21,0.20029200613498688,0.20308999717235565,0.1918960064649582,0.19474700093269348,0.19474700093269348,1755470.0
2017-11-22,0.1955219954252243,0.23057599365711212,0.19368000328540802,0.22926899790763855,0.22926899790763855,2845530.0
2017-11-23,0.22888700664043427,0.23297399282455444,0.21433399617671967,0.21658499538898468,0.21658499538898468,2847780.0
2017-11-24,0.21583600342273712,0.23627999424934387,0.2098339945077896,0.23419499397277832,0.23419499397277832,2700630.0
2017-11-25,0.2342119961977005,0.23925699293613434,0.22338299453258514,0.22861699759960175,0.22861699759960175,2381170.0
2017-11-26,0.22936700284481049,0.23512600362300873,0.21515299379825592,0.22636699676513672,0.22636699676513672,3034850.0
2017-11-27,0.2259099930524826,0.2342189997434616,0.21229800581932068,0.2331169992685318,0.2331169992685318,3421410.0
2017-11-28,0.23339399695396423,0.2348710000514984,0.22383199632167816,0.22554199397563934,0.22554199397563934,3017060.0
2017-11-29,0.22635599970817566,0.2295520007610321,0.18192100524902344,0.19078099727630615,0.19078099727630615,3895780.0
2017-11-30,0.19315099716186523,0.21159100532531738,0.17552000284194946,0.18861399590969086,0.18861399590969086,2579330.0
2017-12-01,0.1889449954032898,0.2058030068874359,0.18137499690055847,0.20192399621009827,0.20192399621009827,1670050.0
2017-12-02,0.20238399505615234,0.22599300742149353,0.19324800372123718,0.211217999458313,0.211217999458313,3303170.0
2017-12-03,0.21477000415325165,0.21916399896144867,0.2003069967031479,0.211340993642807,0.211340993642807,4225350.0
2017-12-04,0.21214300394058228,0.22719800472259521,0.20563499629497528,0.22355900704860687,0.22355900704860687,3421880.0
2017-12-05,0.22498899698257446,0.2281000018119812,0.20496900379657745,0.2185720056295395,0.2185720056295395,4516980.0
2017-12-06,0.21839000284671783,0.31160101294517517,0.2173060029745102,0.2595190107822418,0.2595190107822418,12737300.0
2017-12-07,0.25765299797058105,0.30356499552726746,0.2412630021572113,0.2631300091743469,0.2631300091743469,10651700.0
2017-12-08,0.2636609971523285,0.27486398816108704,0.2186650037765503,0.26759499311447144,0.26759499311447144,4576860.0
2017-12-09,0.2667050063610077,0.27512499690055847,0.22763000428676605,0.24158400297164917,0.24158400297164917,3064890.0
2017-12-10,0.24379700422286987,0.24379700422286987,0.2121260017156601,0.22840100526809692,0.22840100526809692,2475840.0
2017-12-11,0.22731000185012817,0.2448890060186386,0.22369599342346191,0.23514500260353088,0.23514500260353088,3631750.0
2017-12-12,0.2365970015525818,0.2680880129337311,0.22758500277996063,0.26282501220703125,0.26282501220703125,6220020.0
2017-12-13,0.26679301261901855,0.3503519892692566,0.25244900584220886,0.34290599822998047,0.34290599822998047,11877700.0
2017-12-14,0.3406499922275543,0.4264880120754242,0.3276819884777069,0.37936699390411377,0.37936699390411377,14972500.0
2017-12-15,0.38047701120376587,0.381291002035141,0.31643199920654297,0.3593910038471222,0.3593910038471222,7291850.0
2017-12-16,0.35966500639915466,0.3943609893321991,0.3488839864730835,0.38318300247192383,0.38318300247192383,8364440.0
2017-12-17,0.384319007396698,0.49467000365257263,0.3797059953212738,0.46376898884773254,0.46376898884773254,13712400.0
2017-12-18,0.46588900685310364,0.5117890238761902,0.4236389994621277,0.5117890238761902,0.5117890238761902,11392600.0
2017-12-19,0.5114520192146301,0.5892000198364258,0.47969499230384827,0.5641369819641113,0.5641369819641113,19760200.0
2017-12-20,0.5629259943962097,0.5751640200614929,0.4827750027179718,0.5751640200614929,0.5751640200614929,13472300.0
2017-12-21,0.5751389861106873,0.6451240181922913,0.5219330191612244,0.5785300135612488,0.5785300135612488,17172500.0
2017-12-22,0.5841869711875916,0.5876349806785583,0.38254600763320923,0.49897098541259766,0.49897098541259766,11644900.0
2017-12-23,0.5020229816436768,0.7680429816246033,0.48558399081230164,0.6456859707832336,0.6456859707832336,24164900.0
2017-12-24,0.6510999798774719,0.6723520159721375,0.5348550081253052,0.6284599900245667,0.6284599900245667,11478700.0
2017-12-25,0.6347249746322632,0.7177249789237976,0.6304529905319214,0.6964160203933716,0.6964160203933716,8668880.0
2017-12-26,0.6934009790420532,0.7087960243225098,0.5639179944992065,0.647724986076355,0.647724986076355,12996000.0
2017-12-27,0.6481810212135315,0.7125970125198364,0.6175029873847961,0.6697009801864624,0.6697009801864624,11866800.0
2017-12-28,0.66628497838974,0.7055119872093201,0.5816130042076111,0.646710991859436,0.646710991859436,7802720.0
2017-12-29,0.6586440205574036,0.7008249759674072,0.6205450296401978,0.6840760111808777,0.6840760111808777,9252790.0
2017-12-30,0.6835970282554626,0.688401997089386,0.5894349813461304,0.688401997089386,0.688401997089386,9462650.0
2017-12-31,0.685293972492218,0.9433559775352478,0.685293972492218,0.8957210183143616,0.8957210183143616,20968200.0
2018-01-01,0.904354989528656,1.021880030632019,0.8631240129470825,0.8777139782905579,0.8777139782905579,19205400.0
2018-01-02,0.875881016254425,0.9956830143928528,0.7923679947853088,0.8966720104217529,0.8966720104217529,21864200.0
2018-01-03,0.8995509743690491,1.0584100484848022,0.8288570046424866,0.9744719862937927,0.9744719862937927,18706300.0
2018-01-04,0.9786139726638794,1.077239990234375,0.9659969806671143,1.045259952545166,1.045259952545166,19658400.0
2018-01-05,1.0430500507354736,1.311769962310791,0.9920120239257812,1.117959976196289,1.117959976196289,38594200.0
2018-01-06,1.1199699640274048,1.523169994354248,1.0804400444030762,1.3648500442504883,1.3648500442504883,37822200.0
2018-01-07,1.386430025100708,1.5433599948883057,1.3509700298309326,1.363569974899292,1.363569974899292,40839200.0
2018-01-08,1.3655799627304077,2.1593499183654785,1.1538200378417969,1.91457998752594,1.91457998752594,72631600.0
2018-01-09,1.8942099809646606,2.531409978866577,1.765910029411316,2.168720006942749,2.168720006942749,208910000.0
2018-01-10,2.188460111618042,2.3822500705718994,1.7093000411987305,2.148400068283081,2.148400068283081,81011400.0
2018-01-11,2.1544899940490723,2.167639970779419,1.6337699890136719,1.85207998752594,1.85207998752594,45923400.0
2018-01-12,1.8561999797821045,2.229759931564331,1.80663001537323,2.220319986343384,2.220319986343384,37064300.0
2018-01-13,2.226759910583496,2.4960999488830566,2.1883199214935303,2.3674800395965576,2.3674800395965576,49679100.0
2018-01-14,2.3699300289154053,2.406949996948242,1.8927700519561768,1.9964699745178223,1.9964699745178223,36420000.0
2018-01-15,1.9805799722671509,2.167870044708252,1.7359600067138672,1.747040033340454,1.747040033340454,34993600.0
2018-01-16,1.7420599460601807,1.7420599460601807,1.1042799949645996,1.5674799680709839,1.5674799680709839,49883900.0
2018-01-17,1.5725200176239014,1.6920900344848633,1.1098599433898926,1.519819974899292,1.519819974899292,39263200.0
2018-01-18,1.5339399576187134,1.7664899826049805,1.4838199615478516,1.6483700275421143,1.6483700275421143,25391700.0
2018-01-19,1.6373900175094604,1.9215699434280396,1.5708199739456177,1.8149399757385254,1.8149399757385254,21806000.0
2018-01-20,1.831820011138916,2.087830066680908,1.831820011138916,2.041569948196411,2.041569948196411,25539700.0
2018-01-21,2.044219970703125,2.044219970703125,1.6699299812316895,1.7124199867248535,1.7124199867248535,15587600.0
2018-01-22,1.7322499752044678,1.78889000415802,1.5465699434280396,1.6764299869537354,1.6764299869537354,21507700.0
2018-01-23,1.6739599704742432,1.745229959487915,1.5096399784088135,1.5865199565887451,1.5865199565887451,18675000.0
2018-01-24,1.5914000272750854,1.6907800436019897,1.5457600355148315,1.660730004310608,1.660730004310608,16389700.0
2018-01-25,1.6803799867630005,1.739799976348877,1.563439965248108,1.6251399517059326,1.6251399517059326,16177100.0
2018-01-26,1.62732994556427,2.0901401042938232,1.5199600458145142,2.0364699363708496,2.0364699363708496,47746300.0
2018-01-27,2.013969898223877,2.155129909515381,1.9594000577926636,2.0872299671173096,2.0872299671173096,65038500.0
2018-01-28,2.0943899154663086,2.1052000522613525,1.955590009689331,1.9802199602127075,1.9802199602127075,24255700.0
2018-01-29,1.9764599800109863,1.997499942779541,1.8045599460601807,1.8506799936294556,1.8506799936294556,17848200.0
2018-01-30,1.8629100322723389,1.8629100322723389,1.490779995918274,1.5921800136566162,1.5921800136566162,18317000.0
2018-01-31,1.597059965133667,1.8490999937057495,1.5235899686813354,1.8490999937057495,1.8490999937057495,21686200.0
2018-02-01,1.8618500232696533,1.9299800395965576,1.4442399740219116,1.6025199890136719,1.6025199890136719,30422600.0
2018-02-02,1.6052800416946411,1.6098599433898926,1.0524799823760986,1.296370029449463,1.296370029449463,26332600.0
2018-02-03,1.299649953842163,1.4979100227355957,1.1527999639511108,1.3948899507522583,1.3948899507522583,14554900.0
2018-02-04,1.3942699432373047,1.3942699432373047,1.045639991760254,1.154420018196106,1.154420018196106,13450500.0
2018-02-05,1.1465799808502197,1.1578099727630615,0.7359110116958618,0.8171190023422241,0.8171190023422241,16094600.0
2018-02-06,0.8218889832496643,1.0250999927520752,0.640080988407135,1.0194799900054932,1.0194799900054932,18000300.0
2018-02-07,1.0134700536727905,1.1580599546432495,0.9021450281143188,0.9933549761772156,0.9933549761772156,13476600.0
2018-02-08,0.9889630079269409,1.1292400360107422,0.9889630079269409,1.0736500024795532,1.0736500024795532,12992800.0
2018-02-09,1.076259970664978,1.1538200378417969,1.010740041732788,1.1387200355529785,1.1387200355529785,5979420.0
2018-02-10,1.1367299556732178,1.1974799633026123,0.9857050180435181,1.0955300331115723,1.0955300331115723,10828700.0
2018-02-11,1.0948100090026855,1.0948100090026855,0.9341549873352051,0.9790539741516113,0.9790539741516113,4888770.0
2018-02-12,0.9883440136909485,1.0927499532699585,0.9883440136909485,1.0298700332641602,1.0298700332641602,6619560.0
2018-02-13,1.02961003780365,1.0416799783706665,0.9502099752426147,0.9678120017051697,0.9678120017051697,12220300.0
2018-02-14,0.965719997882843,1.111799955368042,0.9567760229110718,1.0743099451065063,1.0743099451065063,11780000.0
2018-02-15,1.0764600038528442,1.4008500576019287,1.0146700143814087,1.4008500576019287,1.4008500576019287,26781300.0
2018-02-16,1.3824299573898315,1.3824299573898315,1.1358100175857544,1.2914400100708008,1.2914400100708008,82943000.0
2018-02-17,1.282639980316162,1.2923699617385864,1.2226500511169434,1.2823699712753296,1.2823699712753296,17435200.0
2018-02-18,1.2837599515914917,1.2984299659729004,1.1312400102615356,1.1610599756240845,1.1610599756240845,10089200.0
2018-02-19,1.1539700031280518,1.225450038909912,1.1539700031280518,1.1778000593185425,1.1778000593185425,7981530.0
2018-02-20,1.1752599477767944,1.2146300077438354,1.0007799863815308,1.0133999586105347,1.0133999586105347,11695000.0
2018-02-21,1.0082900524139404,1.0437400341033936,0.9051799774169922,0.9433069825172424,0.9433069825172424,10796500.0
2018-02-22,0.9440150260925293,1.0053800344467163,0.8621580004692078,0.9039319753646851,0.9039319753646851,6338430.0
2018-02-23,0.900780975818634,0.9846259951591492,0.8612279891967773,0.9790239930152893,0.9790239930152893,5936610.0
2018-02-24,0.9826819896697998,1.0485399961471558,0.8802180290222168,0.920412003993988,0.920412003993988,8140960.0
2018-02-25,0.9179980158805847,1.002060055732727,0.9050019979476929,0.9742050170898438,0.9742050170898438,10967400.0
2018-02-26,0.9774399995803833,1.074139952659607,0.9452880024909973,1.0324100255966187,1.0324100255966187,8738640.0
2018-02-27,1.0358999967575073,1.1430599689483643,0.9902799725532532,0.9930800199508667,0.9930800199508667,17494200.0
2018-02-28,0.9920290112495422,1.0129400491714478,0.916808009147644,0.9171730279922485,0.9171730279922485,6891760.0
2018-03-01,0.9166610240936279,0.9698740243911743,0.8802549839019775,0.96253502368927,0.96253502368927,8661110.0
2018-03-02,0.9615200161933899,1.0062400102615356,0.930778980255127,0.9380030035972595,0.9380030035972595,7594580.0
2018-03-03,0.9344609975814819,0.9695240259170532,0.9097480177879333,0.9177230000495911,0.9177230000495911,6815010.0
2018-03-04,0.915349006652832,0.9239820241928101,0.8909459710121155,0.9214630126953125,0.9214630126953125,5709570.0
2018-03-05,0.920333981513977,0.9306179881095886,0.8870970010757446,0.8875790238380432,0.8875790238380432,6025120.0
2018-03-06,0.8874469995498657,0.8874469995498657,0.778876006603241,0.7844409942626953,0.7844409942626953,6516140.0
2018-03-07,0.7832469940185547,0.7954710125923157,0.6709349751472473,0.6965569853782654,0.6965569853782654,7856390.0
2018-03-08,0.7015900015830994,0.7352989912033081,0.6377339959144592,0.6418150067329407,0.6418150067329407,6500550.0
2018-03-09,0.6376270055770874,0.6460059881210327,0.5671929717063904,0.6453750133514404,0.6453750133514404,5198880.0
2018-03-10,0.6462540030479431,0.7333539724349976,0.6331390142440796,0.6354730129241943,0.6354730129241943,7654580.0
2018-03-11,0.6313980221748352,0.6840969920158386,0.6090480089187622,0.6822460293769836,0.6822460293769836,4172970.0
2018-03-12,0.6830340027809143,0.7084980010986328,0.6174650192260742,0.6288170218467712,0.6288170218467712,4099150.0
2018-03-13,0.6265990138053894,0.6585580110549927,0.5841190218925476,0.5951219797134399,0.5951219797134399,5484210.0
2018-03-14,0.5950729846954346,0.6086429953575134,0.5140460133552551,0.5183899998664856,0.5183899998664856,4919120.0
2018-03-15,0.5176780223846436,0.5209490060806274,0.4607810080051422,0.4860849976539612,0.4860849976539612,4601280.0
2018-03-16,0.48489001393318176,0.5296739935874939,0.468639999628067,0.503940999507904,0.503940999507904,4675690.0
2018-03-17,0.5035079717636108,0.5035079717636108,0.44228699803352356,0.44469600915908813,0.44469600915908813,3134240.0
2018-03-18,0.4439379870891571,0.4439379870891571,0.35499098896980286,0.44115400314331055,0.44115400314331055,5900160.0
2018-03-19,0.44239598512649536,0.46497398614883423,0.43511998653411865,0.46497398614883423,0.46497398614883423,3859170.0
2018-03-20,0.4687129855155945,0.5589810013771057,0.4606190025806427,0.5346540212631226,0.5346540212631226,6190060.0
2018-03-21,0.5373619794845581,0.6179980039596558,0.5373619794845581,0.5820540189743042,0.5820540189743042,7988280.0
2018-03-22,0.5828480124473572,0.6335870027542114,0.5543559789657593,0.5784159898757935,0.5784159898757935,8667940.0
2018-03-23,0.5785629749298096,0.5834749937057495,0.511480987071991,0.5542590022087097,0.5542590022087097,5367430.0
2018-03-24,0.5603139996528625,0.6186649799346924,0.554062008857727,0.5978999733924866,0.5978999733924866,5652270.0
2018-03-25,0.5927280187606812,0.6131290197372437,0.5624279975891113,0.5954890251159668,0.5954890251159668,4898480.0
2018-03-26,0.5952699780464172,0.8015270233154297,0.508499026298523,0.6591320037841797,0.6591320037841797,45730400.0
2018-03-27,0.6535099744796753,0.6993619799613953,0.5670409798622131,0.6377130150794983,0.6377130150794983,32818400.0
2018-03-28,0.6356729865074158,0.6519550085067749,0.6003260016441345,0.6338269710540771,0.6338269710540771,11336500.0
2018-03-29,0.6352850198745728,0.6582450270652771,0.5074679851531982,0.5353999733924866,0.5353999733924866,8268510.0
2018-03-30,0.533715009689331,0.5351579785346985,0.4757150113582611,0.5134170055389404,0.5134170055389404,5662420.0
2018-03-31,0.513031005859375,0.5613999962806702,0.5111789703369141,0.547294020652771,0.547294020652771,4848730.0
2018-04-01,0.5474960207939148,0.5750939846038818,0.47419700026512146,0.5046510100364685,0.5046510100364685,5419080.0
